"time","basal_slope","apical_slope","raw_angle","correction","final_angle"
414,1.18416852329673,-1.27188297361215,-101.644065308653,180,78.3559346913473
416,1.19586118943988,-1.25766476796213,-101.607975657511,180,78.3920243424893
418,1.20778070684225,-1.24375076264774,-101.576473444733,180,78.4235265552675
420,1.21989404336687,-1.23055315698017,-101.558259722558,180,78.4417402774415
422,1.2321951467421,-1.21559109195504,-101.496352083666,180,78.5036479163335
424,1.24465745406649,-1.20270437921616,-101.47827248299,180,78.5217275170102
426,1.25747963323097,-1.18865154036255,-101.433274965306,180,78.5667250346935
428,1.27042634182934,-1.17570435458634,-101.409437613852,180,78.5905623861476
430,1.28363699385572,-1.16167588160737,-101.357407260512,180,78.6425927394882
432,1.29716160470819,-1.14919003922298,-101.341791871681,180,78.6582081283189
434,1.31085619545705,-1.13501405163968,-101.279885018824,180,78.720114981176
436,1.3247737481971,-1.12349293739272,-101.281140181857,180,78.7188598181426
438,1.339030148672,-1.10879939192134,-101.200732327648,180,78.7992676723524
440,1.35359268814077,-1.0957204665019,-101.159074249341,180,78.8409257506587
442,1.36844585592394,-1.08372741540389,-101.143305170942,180,78.8566948290582
444,1.38353833107336,-1.07119258834731,-101.109820409936,180,78.8901795900644
446,1.39886173112055,-1.05820328529419,-101.060094924992,180,78.9399050750075
448,1.41467254701435,-1.0463507756669,-101.041927973686,180,78.9580720263141
450,1.43063869169582,-1.03344735528307,-100.989244047088,180,79.0107559529116
452,1.44707829306885,-1.02109899620208,-100.951790587695,180,79.0482094123055
454,1.46380993851683,-1.00850339391958,-100.903682278958,180,79.0963177210424
456,1.48086281682074,-0.995765916211568,-100.847996884675,180,79.152003115325
458,1.49814172077692,-0.983524165680974,-100.801236359772,180,79.1987636402277
460,1.51602668142996,-0.971518229940651,-100.762724903148,180,79.237275096852
462,1.53437593504426,-0.959572951211015,-100.724600238452,180,79.2753997615481
464,1.55298694746663,-0.948743334926737,-100.71501774972,180,79.2849822502796
466,1.57212428368503,-0.935656587233545,-100.63641811156,180,79.3635818884403
468,1.59152346291395,-0.923489360493257,-100.579817755415,180,79.4201822445847
470,1.61139810647784,-0.911953685832292,-100.540492704119,180,79.4595072958811
472,1.63193008356702,-0.900891951434101,-100.516661048177,180,79.4833389518229
474,1.65287281843647,-0.887834396902085,-100.425529635723,180,79.574470364277
476,1.6743287894493,-0.87687397244774,-100.398740075387,180,79.6012599246134
478,1.69619216517186,-0.865132794932226,-100.342433367401,180,79.657566632599
480,1.71854782744469,-0.853242493869836,-100.27766697031,180,79.7223330296904
